26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
26,0,0,0,0,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
26,0,0,0,0,26,0,0,26,26,0,26,26,26,0,26,0,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,30,6,6,0,26,0,0,0,26,0,26,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
26,0,0,26,26,26,0,0,26,26,0,0,0,26,0,0,0,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,30,6,6,0,0,0,26,0,0,0,0,0,0,0,26,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,25,25,25,25,31,31,31,31,31,31,31,31,31,31
26,0,0,0,26,26,0,0,26,26,0,31,0,26,0,31,26,26,26,0,0,26,26,26,0,26,30,0,0,30,30,0,30,26,26,26,26,26,26,30,30,30,30,0,0,0,26,0,26,0,0,26,26,26,0,0,0,0,0,0,25,0,25,26,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,26,25,25,25,25,31,31,32,32,32,32,32,32,25,25
26,0,0,0,26,26,0,0,0,26,0,31,0,26,0,31,26,26,0,0,0,0,26,0,0,26,30,0,0,0,0,0,30,30,30,30,30,30,30,30,25,25,26,0,0,0,26,0,26,0,0,26,26,0,0,0,0,0,25,0,0,0,25,26,26,26,26,26,0,0,0,25,25,25,25,25,25,25,25,25,25,0,0,0,0,30,32,30,31,0,0,0,0,0,0,0,0,0,27,27
26,0,0,0,26,26,0,0,0,26,0,31,0,26,0,31,26,0,0,0,26,0,0,0,0,26,30,0,0,0,0,0,0,0,0,0,0,0,0,30,25,26,26,26,0,0,0,0,26,0,0,26,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,25,0,0,25,25,0,0,0,0,0,0,27,30,25,31,0,0,0,0,0,0,0,0,0,27,27
26,0,0,0,26,0,0,0,26,26,0,31,0,26,0,31,0,0,0,26,26,0,0,26,0,26,30,0,0,30,30,0,30,30,30,30,30,0,0,25,0,0,0,0,0,0,25,25,26,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,25,25,25,25,25,0,0,0,0,0,27,0,0,0,0,0,0,0,30,25,30,31,0,0,0,0,0,0,0,0,0,1,27
26,0,0,0,26,0,0,0,26,26,0,31,0,0,0,31,0,0,0,26,0,0,0,26,0,26,30,0,0,0,0,0,30,30,30,30,30,30,0,0,0,0,25,25,0,0,31,31,0,0,0,31,25,0,25,0,0,0,0,0,0,25,25,0,0,26,0,0,0,26,26,26,26,26,25,0,0,30,0,0,0,0,0,0,0,29,30,27,31,0,0,0,0,0,0,0,0,0,27,27
26,0,0,0,26,26,0,0,26,26,0,31,26,0,26,31,0,26,0,0,0,0,26,26,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,26,0,0,25,0,26,26,26,0,0,26,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,30,0,0,29,31,31,31,31,31,31,31,31,0,0,0,0,26,26,32,26,29,25,25
26,0,0,0,26,26,0,0,0,26,0,31,0,0,0,31,0,26,26,0,26,0,0,0,0,26,26,0,0,30,30,0,26,0,0,0,30,30,30,25,26,26,26,26,0,0,26,0,0,26,26,26,25,0,25,0,26,26,26,0,0,0,0,0,25,25,0,0,25,25,25,25,25,25,25,25,31,31,0,0,0,0,0,0,31,31,31,31,0,0,0,0,26,32,26,31,31,31,31,31
26,0,0,0,26,26,0,0,26,0,0,0,0,26,0,31,0,0,26,0,26,0,26,26,0,26,26,0,0,0,0,0,0,0,0,26,26,26,26,30,0,0,0,0,0,0,26,0,0,0,0,0,0,0,25,0,26,26,0,0,0,0,25,0,25,25,0,0,25,0,0,26,26,26,26,26,26,32,0,0,0,0,0,0,25,25,25,31,0,0,0,32,26,25,25,25,25,25,25,25
26,0,0,0,26,26,0,0,26,0,26,0,0,0,0,0,0,0,0,0,26,0,26,26,0,26,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,25,0,0,0,0,0,0,0,25,25,25,0,25,25,0,0,25,0,0,0,25,0,0,0,0,26,25,25,31,31,0,0,31,31,31,31,0,0,25,31,31,25,25,25,25,25,25,25
26,0,0,0,26,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,26,0,0,0,0,0,26,26,26,0,0,0,30,0,0,26,0,26,0,0,0,0,26,26,26,26,26,0,26,0,26,0,26,0,0,0,26,26,26,0,25,18,0,0,25,25,0,0,0,0,0,0,25,0,0,0,0,26,0,0,0,0,0,0,25,25,25,31,0,0,0,0,25,25,25,25,25,25,25,25
